ID,FEMALE,MALE,ETHBLACK,ETHHISP,ETHWHITE,AGE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCDO,SINGLE,MARRIED,DIVORCED,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,ASVAB01,ASVAB02,ASVAB03,ASVAB04,ASVAB05,ASVAB06,ASVABC,HEIGHT,WEIGHT85,WEIGHT02,SM,SF,SIBLINGS,LIBRARY,POV78,EXP,EARNINGS,HOURS,TENURE,COLLBARG,CATGOV,CATPRI,CATSE,URBAN,REGNE,REGNC,REGW,REGS
2265,1,0,1,0,0,40,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,44,39,44,38,49,44,40.18077,66,134,180,12,12,4,1,1,8.865385,9.4,40,1.961538,0,0,1,0,0,0,0,0,1
2245,1,0,0,0,1,41,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,58,50,60,56,54,56,55.44746,66,130,133,14,12,2,1,0,19.67308,16.31,56,5.423077,0,0,1,0,1,0,0,0,1
1065,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,54,56,59,62,59,57.3558,65,125,140,12,12,3,1,0,13.19231,14.5,24,3.826923,0,0,1,0,1,0,1,0,0
3576,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,52,46,59,56,55,65,52.99389,66,120,155,12,12,4,1,0,7.557693,6,16,0.2692308,0,0,1,0,0,0,1,0,0
4564,1,0,1,0,0,44,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,58,57,56,59,62,57,58.99152,65,135,140,12,12,2,1,0,14.96154,19.6,50,3.076923,0,1,0,0,1,0,0,1,0
388,1,0,1,0,0,39,15,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,58,53,61,56,54,50,57.3558,61,190,200,12,14,4,1,0,11.90385,30,40,8.942307,0,0,1,0,1,1,0,0,0
227,1,0,1,0,0,44,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,36,29,38,40,29,34.45576,63,135,160,9,9,4,1,1,6.269231,7.5,30,6.403846,0,0,1,0,1,1,0,0,0
2328,1,0,0,0,1,45,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,58,53,61,59,46,59,58.17366,64,140,267,10,12,3,1,0,18.40385,12,40,0.8269231,0,1,0,0,2,0,0,0,1
3294,1,0,0,0,1,42,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,64,65,61,59,61,63,64.71653,65,124,140,12,12,2,1,0,12.63461,47.5,40,1.942308,0,0,1,0,1,1,0,0,0
2079,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,40,40,55,56,39,54,48.63197,64,115,120,12,12,1,1,0,14.88461,11.9,33,4.115385,0,1,0,0,0,0,1,0,0
1281,1,0,0,0,1,38,16,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,42,51,56,62,42,50,56.53794,66,115,126,12,12,2,1,0,9.423077,18.75,16,0.5384616,0,0,1,0,1,0,0,0,1
11787,1,0,0,0,1,41,10,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,36,42,43,38,42,59,41.54387,67,195,230,10,10,1,1,0,15.82692,14.16,12,14.75,0,0,1,0,1,1,0,0,0
4864,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,44,40,54,47,51,54,45.90578,63,140,173,9,9,6,1,0,14.07692,7,21,0.1346154,0,0,1,0,0,0,1,0,0
12073,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,50,42,54,44,49,57,46.1784,63,185,290,12,12,2,1,0,18.38461,17.06,40,1.423077,0,0,1,0,1,1,0,0,0
2210,1,0,1,0,0,38,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,34,38,35,44,58,52,38.81767,62,145,195,12,12,3,1,0,16.94231,12.17,40,13.36539,0,0,1,0,0,0,0,0,1
2804,1,0,1,0,0,39,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,36,36,39,50,61,63,40.45338,65,130,195,12,12,2,0,0,17.30769,26.92,40,16.36539,0,0,1,0,0,0,0,0,1
11794,1,0,0,0,1,39,12,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,32,43,41,41,38,39,42.36172,67,130,127,10,6,4,0,0,21.07692,20.19,40,11.57692,0,0,1,0,0,0,0,0,1
2232,1,0,0,0,1,37,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,46,47,53,51,50,48.90459,68,130,175,10,12,1,0,0,18.67308,17.3,50,5.576923,0,0,1,0,1,0,0,0,1
3597,1,0,0,0,1,43,14,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,50,59,50,55,53,53.53913,67,139,140,11,12,10,1,0,15.05769,11.67,40,6.923077,0,0,1,0,0,0,1,0,0
3249,1,0,0,0,1,40,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,50,46,59,50,41,50,51.35817,62,140,180,12,17,1,0,0,19.42308,10.7,40,6.480769,0,0,1,0,1,1,0,0,0
292,1,0,0,0,1,45,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,62,66,57,62,60,57,64.98915,65,115,138,12,12,2,1,0,14.03846,13.83,55,4.846154,1,1,0,0,1,1,0,0,0
1885,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,52,49,57,56,55,54,54.08437,64,120,135,12,12,2,0,0,13.55769,17.62,24,18.75,0,0,1,0,1,1,0,0,0
3699,1,0,1,0,0,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,32,36,39,41,60,41,37.99981,62,105,115,9,8,5,0,0,16.17308,15.11,40,6.903846,0,1,0,0,1,0,0,0,1
12126,1,0,1,0,0,38,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,40,38,34,35,35,34,36.09147,63,175,221,10,7,2,1,0,13.46154,9.15,40,2.173077,0,0,1,0,0,0,0,0,1
287,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,34,40,51,50,60,56,45.90578,69,160,180,10,8,3,1,0,18.71154,13.04,40,16.19231,0,0,1,0,1,1,0,0,0
11958,1,0,0,0,1,38,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48,42,42,50,47,47,44.54268,63,110,150,16,16,0,1,0,18.28846,34.34,35,1.057692,0,0,1,0,1,1,0,0,0
978,1,0,0,0,1,43,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,36,42,48,41,53,54,43.72482,60,111,145,11,12,4,1,1,18.28846,10.81,32,1.942308,1,1,0,0,1,0,1,0,0
3555,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,46,46,48,50,46,50,48.35935,62,100,130,12,9,8,1,0,13.96154,7,20,2.942308,0,0,1,0,0,0,1,0,0
4865,1,0,0,0,1,38,15,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,44,51,50,53,51,47,52.44865,63,135,180,9,9,7,1,0,17.05769,8.79,40,3.173077,0,0,1,0,0,0,1,0,0
5326,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,66,65,60,56,55,39,63.62605,66,130,150,12,8,5,1,0,19.38461,19.07,24,15.11539,0,0,1,0,0,0,1,0,0
896,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60,66,60,59,62,65,64.98915,64,145,135,16,17,3,1,0,15.98077,8.97,15,3.788461,0,1,0,0,1,0,1,0,0
4724,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,36,36,35,44,47,47,37.72719,60,145,160,11,16,3,1,0,15,8.75,60,0.9615384,0,0,1,0,1,0,0,0,1
22,1,0,0,0,1,39,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,56,62,56,59,57,49,61.71771,64,115,145,12,12,1,1,0,17.90385,14.02,48,1.557692,0,1,0,0,1,1,0,0,0
4929,1,0,0,0,1,41,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,44,45,56,53,49,54,50.81293,62,110,145,12,10,1,1,0,18.84615,7.57,40,0.0961538,0,0,1,0,0,0,0,0,1
3804,1,0,0,0,1,41,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,62,62,61,53,56,53,61.44509,68,148,180,16,18,2,1,0,15.01923,11.53,40,1.903846,0,0,1,0,1,0,0,0,1
1394,1,0,0,0,1,42,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,52,54,54,62,58,58,57.62842,66,120,132,11,10,4,1,0,17.09615,23,40,14.73077,0,1,0,0,1,0,0,0,1
2062,1,0,0,0,1,39,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,46,49,42,50,61,63,48.35935,67,150,160,11,12,2,1,0,13.67308,30,50,4.096154,0,0,1,0,0,0,1,0,0
2383,1,0,0,1,0,39,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,46,54,41,47,61,49,49.99507,62,260,350,8,8,5,1,0,16.90385,8.9,30,16.03846,0,0,1,0,1,0,0,1,0
5687,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,42,50,44,53,56,45.08792,65,154,214,8,8,9,0,1,4.134615,9,20,0.0769231,0,0,1,0,1,0,0,1,0
4186,1,0,0,1,0,42,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,48,57,47,53,40,62,54.90222,59,104,130,3,2,4,1,1,20.03846,16.34,40,19.17308,0,0,1,0,1,0,0,0,1
1552,1,0,0,0,1,45,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,44,38,48,56,51,41,45.63316,66,140,130,10,12,3,0,0,15.94231,11.25,40,1.403846,0,1,0,0,0,1,0,0,0
3756,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,50,54,50,40,45,52.17603,66,115,180,8,12,3,0,0,16.17308,14.32,40,10.40385,1,0,1,0,1,0,1,0,0
5708,1,0,0,0,1,44,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,58,54,57,62,62,65,58.44628,63,123,140,15,12,3,1,0,22.17308,13.94,40,4.057693,0,1,0,0,0,0,0,1,0
2099,1,0,0,0,1,39,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,48,46,43,50,53,58,46.99625,65,150,235,12,12,4,1,0,19.36539,33.05,32,14.40385,0,0,1,0,0,0,1,0,0
1487,1,0,1,0,0,39,13,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,42,47,46,53,62,67,49.17721,70,185,240,12,18,3,1,0,20.82692,18.33,15,0.4615385,0,1,0,0,1,0,0,0,1
2738,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44,53,54,50,52,60,53.81174,62,125,165,11,12,3,1,1,17.84615,27.9,40,5.692307,0,1,0,0,0,0,0,0,1
12098,1,0,0,1,0,41,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,56,54,60,56,49,48,57.62842,64,126,131,12,12,0,1,0,21.11539,13.37,40,1.942308,0,0,1,0,1,0,0,1,0
2480,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,42,43,56,59,52,44,51.35817,66,180,160,11,12,2,0,0,12.86539,19,48,15.01923,1,0,1,0,1,0,1,0,0
1838,1,0,0,1,0,40,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,38,34,35,50,55,54,38.27243,63,145,176,8,6,3,0,0,13.73077,13.65,30,1.653846,1,1,0,0,0,0,0,1,0
5272,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,42,45,48,38,62,69,44.54268,68,130,170,12,12,1,1,0,15.80769,8.8,40,1.192308,0,0,1,0,0,0,1,0,0
1795,1,0,0,0,1,45,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46,49,55,53,62,56,52.72127,62,106,110,12,16,1,1,0,10.40385,38.46,50,6.288462,0,1,0,0,1,0,0,1,0
530,1,0,0,0,1,45,9,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,36,39,35,44,35,56,39.36291,66,131,150,5,8,1,0,0,6.326923,6.1,40,1,1,0,1,0,0,0,1,0,0
3254,1,0,0,0,1,37,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,51,44,59,62,59,52.44865,64,127,140,12,12,4,1,1,20.09615,13.5,40,20.84615,0,0,1,0,1,1,0,0,0
3452,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,54,43,47,53,36,50.54031,66,140,160,12,12,1,1,0,15.25,15.5,15,4,0,0,1,0,0,0,1,0,0
1178,1,0,0,0,1,39,17,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,42,59,51,53,55,52,57.08318,64,125,135,12,12,2,1,,17.19231,13.84,50,11.92308,0,1,0,0,1,0,0,0,1
5301,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,62,51,61,62,54,65,57.90104,60,100,126,12,12,2,1,0,17.46154,19.6,32,15.71154,0,0,1,0,1,0,0,0,1
1866,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,46,54,44,53,57,56,52.44865,63,115,138,10,12,1,0,0,23.07692,8,50,13.98077,0,0,1,0,1,1,0,0,0
4206,1,0,1,0,0,39,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30,40,29,35,28,42,35.81885,63,160,200,12,13,4,1,0,14.71154,7.85,40,8.211538,1,0,1,0,1,0,0,0,1
1238,1,0,0,0,1,44,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,58,53,60,50,44,45,55.44746,67,205,255,12,12,7,1,0,4.884615,8.75,40,0.0384615,0,0,1,0,1,0,0,0,1
4796,1,0,0,0,1,40,14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,52,46,56,56,42,35,52.17603,63,120,185,12,7,2,1,0,5.807693,8.8,40,0.8076923,0,0,1,0,1,0,1,0,0
1038,1,0,0,0,1,37,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,56,51,48,50,46,46,51.08555,59,110,165,12,14,2,1,0,18.23077,12.23,40,11.03846,0,1,0,0,0,0,1,0,0
11891,1,0,0,1,0,44,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,32,36,35,29,24,44,33.6379,62,115,138,6,6,2,0,0,6.711538,8.5,40,1.576923,0,0,1,0,1,0,0,1,0
