comp_name,year,year_estab,dom,pub,rev,revproj,exrev,exproj,domrev,capital,iso9000,iso9001,iso9002,qcyear,seicmm,level,anyotherqc,product,distr,services,projects,alliances,jv,us,uk,canada,europe,asia,australia,india,africa,middleeast,latinamer,eduntrain,ent,engineering,defence,health,telecomm,transport,port,textiles,publishing,travel,financial,manuf,egov,leasehire,web,libmgmt,airrailway,ecom,edesign,officeauto,oilpetro,softemp,othemp,projnserv,lang_os_ser,ites,rdbms,net_sysinter,multimedia,contentdev,itedu,webnecom,proddev,con,nochange,div,relateddiv,unreldiv,totaos,conglomorate
Adroit Computer Technique Pvt. Ltd.,2002,1988,1,0,22,,12.7,,9.3,25,0,1,0,2000,0,,0,4,1,4,4,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,28,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,7,0
Advanced Micronic Devices Pvt. Ltd,1994,1980,1,0,9.42,,0.86,,8.56,2.85,0,0,0,,0,,0,4,,,5,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,,,1,1,0,0,0,1,0,0,0,0,,,,,,3,0
Advanced Micronic Devices Pvt. Ltd,1995,1980,1,1,,,,,,,0,0,0,,0,,0,4,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,4,0
Advanced Micronic Devices Pvt. Ltd,1997,1980,1,1,172.199,300,7.46,20,164.74,52.8,0,0,0,,0,,0,4,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,200,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0
Advanced Micronic Devices Pvt. Ltd,1998,1980,1,1,,,,,,52.81,0,0,0,,0,,0,4,0,0,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,225,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,4,0
Advanced Micronic Devices Pvt. Ltd,1999,1980,1,1,1.15,5.47,1.15,5.47,0,52.81,0,0,0,,0,,0,0,1,6,3,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25,150,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,6,0
Advanced Micronic Devices Pvt. Ltd,2001,1980,1,1,172.199,300,7.46,20,164.74,52.8,0,0,0,,0,,0,0,1,1,4,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,40,200,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,6,0
Advanced Micronic Devices Pvt. Ltd,2002,1980,1,1,108.33,120,28.91,35,79.42,52,0,0,0,,0,,0,0,4,1,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,40,115,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
Advanced Micronic Devices Pvt. Ltd,2003,1980,1,1,57,180,40,90,17,52,0,0,0,,0,,0,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,40,160,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0
Advanced Synergic Microsystems Ltd.,1997,1987,1,1,100,,40.3,,59.7,30,0,0,0,,0,,0,0,,0,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,160,15,1,1,1,1,1,0,0,0,1,0,,,,,,6,0
Advanced Synergic Microsystems Ltd.,1998,1987,1,1,100,,40.3,,59.7,30,0,0,0,,0,,0,4,1,3,3,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,160,15,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,6,0
Advanced Synergic Microsystems Ltd.,1999,1987,1,1,88.9,107,45.8,32,43.1,30,0,0,0,,0,,0,4,1,2,3,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,120,20,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,8,0
Advanced Synergic Microsystems Ltd.,2001,1987,1,1,102.06,180,86.24,133.62,15.82,50,0,0,0,,0,,0,1,0,4,4,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,25,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
Advent Software Limited,2001,1999,1,0,1.6,10,0.4,9,1.2,2.5,0,0,0,,0,,0,3,0,0,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,1,1,0,0,0,1,0,1,1,1,,,,,,6,0
Advent Software Limited,2002,1999,1,0,5.9,6.5,5.5,6,0.4,2.5,0,0,0,,0,,0,3,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,15,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0
Advent Software Limited,2003,1999,1,0,0.5,,0.5,,0,12,0,0,0,,0,,0,,,,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,17,2,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,4,0
AdventNet Development Centre (India) Pvt. Ltd.,2003,1999,0,0,298.48,149,292.63,145.5,5.85,0.1,0,0,0,,0,,0,,,,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,22,0,1,0,0,1,0,0,0,0,0,,,,,,2,0
Affinity Software,2002,1996,1,0,9,11,7.8,8.5,1.2,,0,0,0,,0,,0,3,0,3,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,1,1,1,0,1,0,0,0,0,1,1,,,,,,5,0
Affinity Software,2003,1996,1,0,11,14,9,10.5,2,,0,0,0,,0,,0,,,,5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,35,5,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
Aftek Infosys Limited,1995,1986,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,0,0,0,,,,,,7,0
Aftek Infosys Limited,1997,1986,1,1,,,,,,,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
Aftek Infosys Limited,1998,1986,1,1,,,,,,42.3,0,0,0,,0,,0,5,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,25,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Aftek Infosys Limited,1999,1986,1,1,50.06,113.81,14.95,90.82,35.11,57.4,0,0,0,,0,,0,4,0,2,2,,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,55,53,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,6,0
Aftek Infosys Limited,2001,1986,1,1,140,490,140,490,0,60.7,0,0,0,,0,,0,4,0,3,1,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,30,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,5,0
Aftek Infosys Limited,2002,1986,1,1,454.14,635.8,409.12,572.77,45.02,60,0,0,0,,0,,0,4,0,4,4,4,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,120,30,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,5,0
Agarwal Management Consultants Pvt. Ltd.,2001,1997,1,0,2,5,2,5,0,0.5,0,0,0,,0,,0,0,0,4,0,,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,1,1,0,,,,,,4,0
Agarwal Management Consultants Pvt. Ltd.,2002,1997,1,0,1,,1,,0,0.5,0,0,0,,0,,0,0,4,3,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,3,0
Agarwal Management Consultants Pvt. Ltd.,2003,1997,1,0,1,1.5,0,1.5,1,0.5,0,0,0,,0,,0,,,,6,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,4,0
Agere Systems India Pvt. Ltd.,2002,2000,1,0,227,400,227,400,0,280,0,0,0,,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,67,11,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
Agere Systems India Pvt. Ltd.,2003,2000,1,0,328,180,328,180,0,280,0,0,0,,0,,0,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,73,10,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0
Aithent Technologies Pvt. Ltd. (earlier SSI),1994,1992,1,0,0.7,,0.7,,0,,0,0,0,,0,,0,1,,,3,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44,10,1,1,0,1,0,0,1,0,0,1,,,,,,5,0
Aithent Technologies Pvt. Ltd. (earlier SSI),1995,1992,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,5,0
Aithent Technologies Pvt. Ltd. (earlier SSI),1997,1992,1,0,24,,24,,0,4.66,0,0,0,,0,,0,0,0,3,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,130,20,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,5,0
Aithent Technologies Pvt. Ltd. (earlier SSI),1998,1992,1,0,24,,24,,0,4.66,0,0,0,,0,,0,0,0,3,4,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,130,20,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,7,0
Aithent Technologies Pvt. Ltd. (earlier SSI),1999,1992,1,0,45,82,45,82,0,5,0,0,0,,0,,0,5,0,1,2,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,160,17,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0
Aithent Technologies Pvt. Ltd. (earlier SSI),2001,1992,1,0,108.8,250,108.8,250,0,46.66,0,0,0,,0,,0,0,0,2,3,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,240,35,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0
Aithent Technologies Pvt. Ltd. (earlier SSI),2002,1992,1,0,193.72,600,193.72,600,0,6.26,0,0,1,,0,,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,251,42,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0
Aithent Technologies Pvt. Ltd. (earlier SSI),2003,1991,1,0,161,250,161,250,0,6.26,0,0,1,,0,,0,,,,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,400,80,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0
Ajuba Solutions (India) Pvt. Ltd.,2003,2000,1,0,,,,,,,0,1,0,2000,0,,0,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,325,0,1,1,1,0,0,0,0,0,0,0,,,,,,3,0
Akshay Software Technologies Ltd.,1994,1987,1,0,9.22,4.46,4.46,,4.76,0.63,0,0,0,,0,,0,2,,,6,,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,73,13,1,1,0,0,0,1,0,0,0,1,,,,,,4,0
Akshay Software Technologies Ltd.,1995,1987,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0
Akshay Software Technologies Ltd.,1997,1987,1,0,88.6,,5.95,,82.65,35.1,0,0,0,,0,,0,0,,0,,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,113,32,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0
Akshay Software Technologies Ltd.,1998,1987,1,1,88.6,,5.95,,82.65,35.1,0,0,0,,0,,0,3,1,4,4,,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,32,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,5,0
Akshay Software Technologies Ltd.,1999,1987,1,1,153.97,231,123.97,191,30,40,0,0,0,,0,,0,1,2,6,3,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,31,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,5,0
Akshay Software Technologies Ltd.,2001,1987,1,1,64.16,85.05,58.33,79.05,5.83,47,0,0,0,,0,,0,1,2,6,5,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,28,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,5,0
Akshay Software Technologies Ltd.,2002,1997,1,1,49.93,50,36.71,44,13.22,47,0,0,0,,0,,0,1,0,5,6,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,32,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,5,0
Alcatel India Limited,1995,1992,0,0,,,,,,,0,0,0,,0,,0,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,,,1,1,0,0,0,1,0,0,0,0,,,,,,3,1
Alcatel India Limited,1997,1992,0,0,,,,,,,0,0,0,,0,,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,4,1
Alcatel India Limited,1998,1992,0,0,91.7,,36.8,,54.9,458,0,1,0,,0,,0,0,0,0,3,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,349,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,4,1
Alcatel India Limited,1999,1992,0,0,41.18,75.12,41.18,75.12,0,458,0,0,0,,0,,0,0,0,0,2,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,61,262,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1
Alcatel India Limited,2001,1992,0,0,49.6,60,49.6,60,0,,0,0,0,,0,,0,0,0,1,1,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,293,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,4,1
Alcatel India Limited,2002,1992,0,0,69.24,100,69.24,100,0,833,0,0,0,,1,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,63,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,4,1
Alcatel India Limited,2003,1992,0,1,15.19,,15.19,,0,1050,0,0,0,,1,2,1,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,63,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,5,1
Alden Prepress Services Private Limited,2003,2000,1,0,24.3,,24.3,,0,3.35,0,0,0,,0,,0,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,189,1,1,0,0,0,1,1,0,0,0,,,,,,4,0
Algorithms Software Pvt. Ltd.,2002,1993,1,1,16,30,10,20,6,13.2,0,0,0,,0,,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,1,1,0,0,0,0,0,0,0,0,,,,,,2,0
All India Society for Electronics and Computer Technology,2003,1997,1,0,33.42,50,0,,33.42,,0,0,0,,0,,0,,,,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,15,20,1,1,0,0,0,0,0,1,1,0,,,,,,4,0
All e Technologies (P) Ltd.,2002,2000,1,1,11.6,40,11.33,35,0.27,8,0,0,0,,0,,0,2,2,4,4,3,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,5,1,1,1,1,1,1,1,0,1,1,,,,,,9,0
All e Technologies (P) Ltd.,2003,2000,1,0,35.42,45,34.8,35,0.62,8,0,1,0,2000,0,,0,,,,9,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32,8,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
Allsec Technologies Limited,2003,1999,1,1,81.27,230,81.27,230,0,176.78,0,0,0,,0,,0,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,25,475,1,1,1,0,0,0,0,0,0,0,,,,,,3,0
Allsoft Technologies Ltd.,1994,1990,1,0,2.3,,1.43,,0.87,,0,0,0,,0,,0,0,,,3,,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,0,0,1,,,,,,8,0
Allsoft Technologies Ltd.,1995,1990,1,0,,,,,,,0,0,0,,0,,0,,,,,,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,,,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,8,0
Allsoft Technologies Ltd.,1997,1990,1,0,0.9,,0.9,,0,1,0,0,0,,0,,0,0,,0,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,6,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,8,0
Allsoft Technologies Ltd.,1998,1990,1,0,0.9,,0.9,,0,1,0,0,0,,0,,0,6,2,2,5,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,24,6,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,6,0
Allsoft Technologies Ltd.,1999,1990,1,0,,,,,,,0,0,0,,0,,0,3,0,3,2,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,6,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0
Allsoft Technologies Ltd.,2001,1990,1,0,,,,,,,0,0,0,,0,,0,3,0,0,2,,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,19,6,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0
Allsoft Technologies Ltd.,2002,1990,1,0,,,,,,,0,0,0,,0,,0,3,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12,6,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0
Alnisha Software International Ltd.,1994,1992,1,1,1,,,,,0.5,0,0,0,,0,,0,1,,,5,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,0,0,1,,,,,,5,0
Alnisha Software International Ltd.,1995,1992,1,1,,,,,,,0,0,0,,0,,0,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0
Alnisha Software International Ltd.,1997,1992,1,1,5,,5,,0,0.69,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,25,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0
Alnisha Software International Ltd.,1998,1992,1,1,5,,5,,0,0.69,0,0,0,,0,,0,5,0,2,3,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20,25,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,4,0
Alnisha Software International Ltd.,1999,1992,1,1,7.5,10,7.5,,,0.8,0,0,0,,0,,0,3,0,2,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,13,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0
Alnisha Software International Ltd.,2001,1992,1,1,10,20,1,,9,0.8,0,0,0,,0,,0,2,0,4,3,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,13,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,6,0
Alpine Infosys Pvt. Ltd.,1997,1996,1,0,,,,,,0.63,0,0,0,,0,,0,3,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,24,2,1,1,1,1,1,0,0,0,0,1,,,,,,6,0
Alpine Infosys Pvt. Ltd.,1998,1996,1,0,,,,,,0.63,0,0,0,,0,,0,3,0,4,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,6,0
Alstom Systems Limited,2001,1983,0,0,56.3,,28.9,,27.4,31.5,0,0,0,,0,,0,0,0,0,4,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,188,0,1,0,1,0,0,0,0,0,1,,,,,,3,0
Alstom Systems Limited,2002,1983,0,0,53,82,53,32,0,38.36,0,0,0,,0,,0,2,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,39,196,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
Amadeus India Pvt. Ltd.,2003,1994,0,0,311.96,344.72,311.96,344.72,0,0.5,0,1,0,2000,0,,0,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,193,1,1,0,0,1,1,1,1,0,0,,,,,,6,0
American Megatrends India Pvt. Ltd.,1997,1994,1,0,9.8,,9.8,,0,13,0,0,0,,0,,0,0,,0,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,5,1,1,1,0,0,0,0,0,0,0,,,,,,3,0
American Megatrends India Pvt. Ltd.,1998,1994,1,0,9.8,,9.8,,0,13,0,0,0,,0,,0,5,0,8,4,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,33,5,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,4,0
American Megatrends India Pvt. Ltd.,1999,1994,1,0,21,35,21,35,0,23,0,0,0,,0,,0,5,0,1,5,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,5,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,4,0
American Megatrends India Pvt. Ltd.,2001,1994,1,0,54.04,75,52.84,70,1.2,23.77,0,0,0,,0,,0,2,0,1,4,,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,51,9,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0
American Megatrends India Pvt. Ltd.,2002,1994,1,0,59.1,77,59.1,77.5,0,6.97,0,0,0,,0,,0,3,0,0,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,68,8,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,8,0
American Megatrends India Pvt. Ltd.,2003,1994,1,0,88.42,120,80.4,120,8.02,70,0,0,0,,0,,0,,,,6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,66,12,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0
